error,count
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID TS-10,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-39,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-41,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID ED-43,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-73,1
WSHandler: Error during UsernameTokenSignature; nested exception is:   org.apache.ws.security.WSSecurityException: Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-76,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-81,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-83,1
Error during Signature: ; nested exception is:   org.apache.ws.security.WSSecurityException: Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-90,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-126,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-151,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-162,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-169,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-173,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-191,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-200,1
WSHandler: Error during UsernameTokenSignature; nested exception is:   org.apache.ws.security.WSSecurityException: Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-203,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID Id-2003463579,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID Id-122155649,1
The signature or decryption was invalid (The provided certificate is invalid); nested exception is:   java.security.cert.CertificateExpiredException: NotAfter: Mon Apr 22 11:29:21 UTC 2019,385
The signature or decryption was invalid (The provided certificate is invalid); nested exception is:   java.security.cert.CertificateExpiredException: NotAfter: Mon Apr 22 13:41:19 UTC 2019,80
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-115,1
Signature creation failed; nested exception is:   javax.xml.crypto.dsig.XMLSignatureException: javax.xml.crypto.URIReferenceException: com.sun.org.apache.xml.internal.security.utils.resolver.ResourceResolverException: Cannot resolve element with ID id-117,1
The signature or decryption was invalid (The provided certificate is invalid); nested exception is:   java.security.cert.CertificateExpiredException: NotAfter: Thu Mar 21 14:44:51 UTC 2019,39
The signature or decryption was invalid (The provided certificate is invalid); nested exception is:   java.security.cert.CertificateExpiredException: NotAfter: Sat Oct 01 07:48:56 UTC 2011,32
The security token could not be authenticated or authorized,4
The signature or decryption was invalid (The provided certificate is invalid),3346
Error during certificate path validation: validity check failed,192
javax.crypto.IllegalBlockSizeException: last block incomplete in decryption,4
The provided certificate is invalid,166
