error,count
"Method &#x27;nodeEquals&#x27; cannot be resolved in context SINGLETON.nodeEquals(n1, n2) (line: 83) MethodCallExprContext{wrapped=SINGLETON.nodeEquals(n1, n2)}. Parameter types: [ReferenceTypeUsage{declaration=JavaParserClassDeclaration{wrappedNode=/**  * Abstract class for all nodes of the AST.  *  * Each Node can have one associated comment which describe it and  * a number of &quot;orphan comments&quot; which it contains but are not specifically  * associated to any element.  *   * @author Julio Vilmar Gesser  */ public abstract class Node implements Cloneable {      private int beginLine;      private int beginColumn;      private int endLine;      private int endColumn;      private Node parentNode;      private List&lt;Node&gt; childrenNodes = new LinkedList&lt;Node&gt;();      private List&lt;Comment&gt; orphanComments = new LinkedList&lt;Comment&gt;();      /**      * This attribute can store additional information from semantic analysis.      */     private Object data;      private Comment comment;      public Node() {     }      public Node(final int beginLine, final int beginColumn, final int endLine, final int endColumn) {         this.beginLine = beginLine;         this.beginColumn = beginColumn;         this.endLine = endLine;         this.endColumn = endColumn;     }      /**      * Accept method for visitor support.      *       * @param &lt;R&gt;      *            the type the return value of the visitor      * @param &lt;A&gt;      *            the type the argument passed to the visitor      * @param v      *            the visitor implementation      * @param arg      *            the argument passed to the visitor      * @return the result of the visit      */     public abstract &lt;R, A&gt; R accept(GenericVisitor&lt;R, A&gt; v, A arg);      /**      * Accept method for visitor support.      *       * @param &lt;A&gt;      *            the type the argument passed for the visitor      * @param v      *            the visitor implementation      * @param arg      *            any value relevant for the visitor      */     public abstract &lt;A&gt; void accept(VoidVisitor&lt;A&gt; v, A arg);      /**      * Return the begin column of this node.      *       * @return the begin column of this node      */     public final int getBeginColumn() {         return beginColumn;     }      /**      * Return the begin line of this node.      *       * @return the begin line of this node      */     public final int getBeginLine() {         return beginLine;     }      /**      * This is a comment associated with this node.      *      * @return comment property      */     public final Comment getComment() {         return comment;     }      /**      * Use this to retrieve additional information associated to this node.      *      * @return data property      */     public final Object getData() {         return data;     }      /**      * Return the end column of this node.      *       * @return the end column of this node      */     public final int getEndColumn() {         return endColumn;     }      /**      * Return the end line of this node.      *       * @return the end line of this node      */     public final int getEndLine() {         return endLine;     }      /**      * Sets the begin column of this node.      *       * @param beginColumn      *            the begin column of this node      */     public final void setBeginColumn(final int beginColumn) {         this.beginColumn = beginColumn;     }      /**      * Sets the begin line of this node.      *       * @param beginLine      *            the begin line of this node      */     public final void setBeginLine(final int beginLine) {         this.beginLine = beginLine;     }      /**      * Use this to store additional information to this node.      *      * @param comment to be set      */     public final void setComment(final Comment comment) {         if (comment != null &amp;&amp; (this instanceof Comment)) {             throw new RuntimeException(&quot;A comment can not be commented&quot;);         }         if (this.comment != null) {             this.comment.setCommentedNode(null);         }         this.comment = comment;         if (comment != null) {             this.comment.setCommentedNode(this);         }     }      /**      * Use this to store additional information to this node.      *      * @param data to be set      */     public final void setData(final Object data) {         this.data = data;     }      /**      * Sets the end column of this node.      *       * @param endColumn      *            the end column of this node      */     public final void setEndColumn(final int endColumn) {         this.endColumn = endColumn;     }      /**      * Sets the end line of this node.      *       * @param endLine      *            the end line of this node      */     public final void setEndLine(final int endLine) {         this.endLine = endLine;     }      /**      * Return the String representation of this node.      *       * @return the String representation of this node      */     @Override     public final String toString() {         final DumpVisitor visitor = new DumpVisitor();         accept(visitor, null);         return visitor.getSource();     }      public final String toStringWithoutComments() {         final DumpVisitor visitor = new DumpVisitor(false);         accept(visitor, null);         return visitor.getSource();     }      @Override     public final int hashCode() {         return toString().hashCode();     }      @Override     public boolean equals(final Object obj) {         if (obj == null || !(obj instanceof Node)) {             return false;         }         return EqualsVisitor.equals(this, (Node) obj);     }      @Override     public Node clone() {         return this.accept(new CloneVisitor(), null);     }      public Node getParentNode() {         return parentNode;     }      public List&lt;Node&gt; getChildrenNodes() {         return childrenNodes;     }      public boolean contains(Node other) {         if (getBeginLine() &gt; other.getBeginLine())             return false;         if (getBeginLine() == other.getBeginLine() &amp;&amp; getBeginColumn() &gt; other.getBeginColumn())             return false;         if (getEndLine() &lt; other.getEndLine())             return false;         if (getEndLine() == other.getEndLine() &amp;&amp; getEndColumn() &lt; other.getEndColumn())             return false;         return true;     }      public void addOrphanComment(Comment comment) {         orphanComments.add(comment);         comment.setParentNode(this);     }      /**      * This is a list of Comment which are inside the node and are not associated      * with any meaningful AST Node.      *      * For example, comments at the end of methods (immediately before the parenthesis)      * or at the end of CompilationUnit are orphan comments.      *      * When more than one comments preceed a statement, the one immediately preceeding it      * it is associated with the statements, while the others are &quot;orphan&quot;.      * @return all comments that cannot be attributed to a concept      */     public List&lt;Comment&gt; getOrphanComments() {         return orphanComments;     }      /**      * This is the list of Comment which are contained in the Node either because      * they are properly associated to one of its children or because they are floating      * around inside the Node      * @return all Comments within the node as a list      */     public List&lt;Comment&gt; getAllContainedComments() {         List&lt;Comment&gt; comments = new LinkedList&lt;Comment&gt;();         comments.addAll(getOrphanComments());         for (Node child : getChildrenNodes()) {             if (child.getComment() != null) {                 comments.add(child.getComment());             }             comments.addAll(child.getAllContainedComments());         }         return comments;     }      /**      * Assign a new parent to this node, removing it      * from the list of children of the previous parent, if any.      *      * @param parentNode node to be set as parent      */     public void setParentNode(Node parentNode) {         // remove from old parent, if any         if (this.parentNode != null) {             this.parentNode.childrenNodes.remove(this);         }         this.parentNode = parentNode;         // add to new parent, if any         if (this.parentNode != null) {             this.parentNode.childrenNodes.add(this);         }     }      protected void setAsParentNodeOf(List&lt;? extends Node&gt; childNodes) {         if (childNodes != null) {             Iterator&lt;? extends Node&gt; it = childNodes.iterator();             while (it.hasNext()) {                 Node current = it.next();                 current.setParentNode(this);             }         }     }      protected void setAsParentNodeOf(Node childNode) {         if (childNode != null) {             childNode.setParentNode(this);         }     }      public static final int ABSOLUTE_BEGIN_LINE = -1;      public static final int ABSOLUTE_END_LINE = -2;      public boolean isPositionedAfter(int line, int column) {         if (line == ABSOLUTE_BEGIN_LINE)             return true;         if (getBeginLine() &gt; line) {             return true;         } else if (getBeginLine() == line) {             return getBeginColumn() &gt; column;         } else {             return false;         }     }      public boolean isPositionedBefore(int line, int column) {         if (line == ABSOLUTE_END_LINE)             return true;         if (getEndLine() &lt; line) {             return true;         } else if (getEndLine() == line) {             return getEndColumn() &lt; column;         } else {             return false;         }     }      public boolean hasComment() {         return comment != null;     } }}, typeParameters=[]}, ReferenceTypeUsage{declaration=JavaParserClassDeclaration{wrappedNode=/**  * Abstract class for all nodes of the AST.  *  * Each Node can have one associated comment which describe it and  * a number of &quot;orphan comments&quot; which it contains but are not specifically  * associated to any element.  *   * @author Julio Vilmar Gesser  */ public abstract class Node implements Cloneable {      private int beginLine;      private int beginColumn;      private int endLine;      private int endColumn;      private Node parentNode;      private List&lt;Node&gt; childrenNodes = new LinkedList&lt;Node&gt;();      private List&lt;Comment&gt; orphanComments = new LinkedList&lt;Comment&gt;();      /**      * This attribute can store additional information from semantic analysis.      */     private Object data;      private Comment comment;      public Node() {     }      public Node(final int beginLine, final int beginColumn, final int endLine, final int endColumn) {         this.beginLine = beginLine;         this.beginColumn = beginColumn;         this.endLine = endLine;         this.endColumn = endColumn;     }      /**      * Accept method for visitor support.      *       * @param &lt;R&gt;      *            the type the return value of the visitor      * @param &lt;A&gt;      *            the type the argument passed to the visitor      * @param v      *            the visitor implementation      * @param arg      *            the argument passed to the visitor      * @return the result of the visit      */     public abstract &lt;R, A&gt; R accept(GenericVisitor&lt;R, A&gt; v, A arg);      /**      * Accept method for visitor support.      *       * @param &lt;A&gt;      *            the type the argument passed for the visitor      * @param v      *            the visitor implementation      * @param arg      *            any value relevant for the visitor      */     public abstract &lt;A&gt; void accept(VoidVisitor&lt;A&gt; v, A arg);      /**      * Return the begin column of this node.      *       * @return the begin column of this node      */     public final int getBeginColumn() {         return beginColumn;     }      /**      * Return the begin line of this node.      *       * @return the begin line of this node      */     public final int getBeginLine() {         return beginLine;     }      /**      * This is a comment associated with this node.      *      * @return comment property      */     public final Comment getComment() {         return comment;     }      /**      * Use this to retrieve additional information associated to this node.      *      * @return data property      */     public final Object getData() {         return data;     }      /**      * Return the end column of this node.      *       * @return the end column of this node      */     public final int getEndColumn() {         return endColumn;     }      /**      * Return the end line of this node.      *       * @return the end line of this node      */     public final int getEndLine() {         return endLine;     }      /**      * Sets the begin column of this node.      *       * @param beginColumn      *            the begin column of this node      */     public final void setBeginColumn(final int beginColumn) {         this.beginColumn = beginColumn;     }      /**      * Sets the begin line of this node.      *       * @param beginLine      *            the begin line of this node      */     public final void setBeginLine(final int beginLine) {         this.beginLine = beginLine;     }      /**      * Use this to store additional information to this node.      *      * @param comment to be set      */     public final void setComment(final Comment comment) {         if (comment != null &amp;&amp; (this instanceof Comment)) {             throw new RuntimeException(&quot;A comment can not be commented&quot;);         }         if (this.comment != null) {             this.comment.setCommentedNode(null);         }         this.comment = comment;         if (comment != null) {             this.comment.setCommentedNode(this);         }     }      /**      * Use this to store additional information to this node.      *      * @param data to be set      */     public final void setData(final Object data) {         this.data = data;     }      /**      * Sets the end column of this node.      *       * @param endColumn      *            the end column of this node      */     public final void setEndColumn(final int endColumn) {         this.endColumn = endColumn;     }      /**      * Sets the end line of this node.      *       * @param endLine      *            the end line of this node      */     public final void setEndLine(final int endLine) {         this.endLine = endLine;     }      /**      * Return the String representation of this node.      *       * @return the String representation of this node      */     @Override     public final String toString() {         final DumpVisitor visitor = new DumpVisitor();         accept(visitor, null);         return visitor.getSource();     }      public final String toStringWithoutComments() {         final DumpVisitor visitor = new DumpVisitor(false);         accept(visitor, null);         return visitor.getSource();     }      @Override     public final int hashCode() {         return toString().hashCode();     }      @Override     public boolean equals(final Object obj) {         if (obj == null || !(obj instanceof Node)) {             return false;         }         return EqualsVisitor.equals(this, (Node) obj);     }      @Override     public Node clone() {         return this.accept(new CloneVisitor(), null);     }      public Node getParentNode() {         return parentNode;     }      public List&lt;Node&gt; getChildrenNodes() {         return childrenNodes;     }      public boolean contains(Node other) {         if (getBeginLine() &gt; other.getBeginLine())             return false;         if (getBeginLine() == other.getBeginLine() &amp;&amp; getBeginColumn() &gt; other.getBeginColumn())             return false;         if (getEndLine() &lt; other.getEndLine())             return false;         if (getEndLine() == other.getEndLine() &amp;&amp; getEndColumn() &lt; other.getEndColumn())             return false;         return true;     }      public void addOrphanComment(Comment comment) {         orphanComments.add(comment);         comment.setParentNode(this);     }      /**      * This is a list of Comment which are inside the node and are not associated      * with any meaningful AST Node.      *      * For example, comments at the end of methods (immediately before the parenthesis)      * or at the end of CompilationUnit are orphan comments.      *      * When more than one comments preceed a statement, the one immediately preceeding it      * it is associated with the statements, while the others are &quot;orphan&quot;.      * @return all comments that cannot be attributed to a concept      */     public List&lt;Comment&gt; getOrphanComments() {         return orphanComments;     }      /**      * This is the list of Comment which are contained in the Node either because      * they are properly associated to one of its children or because they are floating      * around inside the Node      * @return all Comments within the node as a list      */     public List&lt;Comment&gt; getAllContainedComments() {         List&lt;Comment&gt; comments = new LinkedList&lt;Comment&gt;();         comments.addAll(getOrphanComments());         for (Node child : getChildrenNodes()) {             if (child.getComment() != null) {                 comments.add(child.getComment());             }             comments.addAll(child.getAllContainedComments());         }         return comments;     }      /**      * Assign a new parent to this node, removing it      * from the list of children of the previous parent, if any.      *      * @param parentNode node to be set as parent      */     public void setParentNode(Node parentNode) {         // remove from old parent, if any         if (this.parentNode != null) {             this.parentNode.childrenNodes.remove(this);         }         this.parentNode = parentNode;         // add to new parent, if any         if (this.parentNode != null) {             this.parentNode.childrenNodes.add(this);         }     }      protected void setAsParentNodeOf(List&lt;? extends Node&gt; childNodes) {         if (childNodes != null) {             Iterator&lt;? extends Node&gt; it = childNodes.iterator();             while (it.hasNext()) {                 Node current = it.next();                 current.setParentNode(this);             }         }     }      protected void setAsParentNodeOf(Node childNode) {         if (childNode != null) {             childNode.setParentNode(this);         }     }      public static final int ABSOLUTE_BEGIN_LINE = -1;      public static final int ABSOLUTE_END_LINE = -2;      public boolean isPositionedAfter(int line, int column) {         if (line == ABSOLUTE_BEGIN_LINE)             return true;         if (getBeginLine() &gt; line) {             return true;         } else if (getBeginLine() == line) {             return getBeginColumn() &gt; column;         } else {             return false;         }     }      public boolean isPositionedBefore(int line, int column) {         if (line == ABSOLUTE_END_LINE)             return true;         if (getEndLine() &lt; line) {             return true;         } else if (getEndLine() == line) {             return getEndColumn() &lt; column;         } else {             return false;         }     }      public boolean hasComment() {         return comment != null;     } }}, typeParameters=[]}]",1
Unsolved symbol : Object,1
Error calculating the type of parameter ( t) -&gt; t.getName().equals(name) of method call cu.getTypes().stream().filter(( t) -&gt; t.getName().equals(name)),35
java.lang.Object,1
com.github.javaparser.ast.NodeList cannot be cast to com.github.javaparser.ast.stmt.SwitchStmt,4
"Error calculating the type of parameter unboxedType.nameOfBoxedType of method call unboxMap.put(unboxedType.nameOfBoxedType, unboxedType)",10
No value present,216
com.github.javaparser.ast.imports.SingleStaticImportDeclaration cannot be cast to com.github.javaparser.ast.imports.StaticImportOnDemandDeclaration,20
com.github.javaparser.ast.NodeList,87
No type named &#x27;AccessThroughSuper.SubClass&#x27;found,34
Error calculating the type of parameter commentsToAttribute of method call children.addAll(commentsToAttribute),7
No type named &#x27;GenericMethodCalls.Derived&#x27;found,17
"Error calculating the type of parameter children of method call foo(children, commentsToAttribute)",7
Error calculating the type of parameter child of method call clazz.cast(child),7
com.github.javaparser.ast.NodeList cannot be cast to com.github.javaparser.ast.body.MethodDeclaration,18
